"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]","[0.015062608059923741, 20269.944086178228, 9280116.761410965]","[0.016366721604006425, 20234.952087120455, 9182159.717521084]","[0.00744241267989238, 4930.6556597264025, 10478277.1539975]","[0.007093333619371558, 5142.766634486827, 12690235.986831415]",,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]","[0.015062608059923741, 20269.944086178228, 9280116.761410965]","[0.016366721604006425, 20234.952087120455, 9182159.717521084]","[0.00744241267989238, 4930.6556597264025, 10478277.1539975]","[0.007093333619371558, 5142.766634486827, 12690235.986831415]",,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]","[0.015062608059923741, 20269.944086178228, 9280116.761410965]","[0.016366721604006425, 20234.952087120455, 9182159.717521084]","[0.00744241267989238, 4930.6556597264025, 10478277.1539975]","[0.007093333619371558, 5142.766634486827, 12690235.986831415]",,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]","[0.015062608059923741, 20269.944086178228, 9280116.761410965]","[0.016366721604006425, 20234.952087120455, 9182159.717521084]","[0.00744241267989238, 4930.6556597264025, 10478277.1539975]","[0.007093333619371558, 5142.766634486827, 12690235.986831415]",,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]","[0.015062608059923741, 20269.944086178228, 9280116.761410965]","[0.016366721604006425, 20234.952087120455, 9182159.717521084]","[0.00744241267989238, 4930.6556597264025, 10478277.1539975]","[0.007093333619371558, 5142.766634486827, 12690235.986831415]",,,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]","[0.015062608059923741, 20269.944086178228, 9280116.761410965]","[0.016366721604006425, 20234.952087120455, 9182159.717521084]","[0.00744241267989238, 4930.6556597264025, 10478277.1539975]","[0.007093333619371558, 5142.766634486827, 12690235.986831415]","[0.014731395197131559, 23406.16354978976, 9154020.557666456]",,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]","[0.015062608059923741, 20269.944086178228, 9280116.761410965]","[0.016366721604006425, 20234.952087120455, 9182159.717521084]","[0.00744241267989238, 4930.6556597264025, 10478277.1539975]","[0.007093333619371558, 5142.766634486827, 12690235.986831415]","[0.014731395197131559, 23406.16354978976, 9154020.557666456]",,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]","[0.015062608059923741, 20269.944086178228, 9280116.761410965]","[0.016366721604006425, 20234.952087120455, 9182159.717521084]","[0.00744241267989238, 4930.6556597264025, 10478277.1539975]","[0.007093333619371558, 5142.766634486827, 12690235.986831415]","[0.014731395197131559, 23406.16354978976, 9154020.557666456]",,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]","[0.015062608059923741, 20269.944086178228, 9280116.761410965]","[0.016366721604006425, 20234.952087120455, 9182159.717521084]","[0.00744241267989238, 4930.6556597264025, 10478277.1539975]","[0.007093333619371558, 5142.766634486827, 12690235.986831415]","[0.014731395197131559, 23406.16354978976, 9154020.557666456]",,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]","[0.015062608059923741, 20269.944086178228, 9280116.761410965]","[0.016366721604006425, 20234.952087120455, 9182159.717521084]","[0.00744241267989238, 4930.6556597264025, 10478277.1539975]","[0.007093333619371558, 5142.766634486827, 12690235.986831415]","[0.014731395197131559, 23406.16354978976, 9154020.557666456]",,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]","[0.015062608059923741, 20269.944086178228, 9280116.761410965]","[0.016366721604006425, 20234.952087120455, 9182159.717521084]","[0.00744241267989238, 4930.6556597264025, 10478277.1539975]","[0.007093333619371558, 5142.766634486827, 12690235.986831415]","[0.014731395197131559, 23406.16354978976, 9154020.557666456]",,,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]","[0.00744241267989238, 4930.6556597264025, 10478277.1539975]","[0.007093333619371558, 5142.766634486827, 12690235.986831415]","[0.014731395197131559, 23406.16354978976, 9154020.557666456]","[0.014944321844290833, 19145.41199816853, 9165409.866786195]","[0.015036269532300969, 19145.41154772505, 9165061.584016733]","[0.0167233497473817, 23465.029550828167, 8947569.950139228]",,,,,,,,,
"[0.007485341035631237, 4246.138340749643, 13073461.205248583]","[0.007985389849967084, 4631.83642787199, 10902753.126246052]","[0.007548649371243047, 4667.347899939822, 11254902.675657464]","[0.00718380199897429, 4906.20009797184, 11490318.85867007]","[0.007311348444899762, 5284.899325244595, 11383338.069318239]","[0.007439272915702341, 6635.162543646964, 9825618.737508]","[0.007390371483446123, 6635.164744020873, 9826277.404716533]","[0.008336663205568596, 6576.4189190262305, 10152321.203460027]","[0.008370652800363577, 6558.404266310708, 9951812.909800228]","[0.008576048250078343, 6722.371351056961, 9519728.221407492]","[0.007442328952105838, 5549.718028090303, 11354101.184283836]","[0.019033733860589472, 27216.751243023275, 8888251.825554544]","[0.01583791011636635, 20242.48769101801, 9118082.77992825]","[0.01315471825876212, 17610.512636846233, 9509550.783515701]","[0.013519562190894506, 19735.368819950956, 9311750.621399036]","[0.00744241267989238, 4930.6556597264025, 10478277.1539975]","[0.007093333619371558, 5142.766634486827, 12690235.986831415]","[0.014731395197131559, 23406.16354978976, 9154020.557666456]","[0.014944321844290833, 19145.41199816853, 9165409.866786195]","[0.015036269532300969, 19145.41154772505, 9165061.584016733]","[0.0167233497473817, 23465.029550828167, 8947569.950139228]",,,,,,,,,
