"[0.013052697852165847, 19496.0381085451, 8054414.181473628]","[0.007134368018216296, 4006.6420627805032, 10668618.340267763]","[0.007169715405529827, 3978.6557049393937, 10376790.597173776]","[0.007878590777241254, 5035.497881489642, 9532975.889591755]","[0.0120041415299124, 17525.181896192757, 8952548.194138968]","[0.006845374755884912, 5403.405496532687, 11467996.921074787]","[0.01265190985250361, 17285.60514397492, 9146109.048864959]","[0.012007127218841214, 17283.582820553092, 9164978.705793167]","[0.011727757560999528, 17283.58484599431, 9164801.529515803]","[0.01255814554394917, 20279.039791198393, 7859695.344265073]","[0.007061465734128318, 6763.202272298636, 11119254.276756303]","[0.007060690480237196, 6763.202766443306, 11119088.621087722]","[0.0070188030398185474, 6792.704627666434, 11397789.347076595]","[0.006842227713628969, 6823.514840080905, 10658921.130357917]","[0.014972056983019162, 17211.675247843494, 9131049.645698067]","[0.01360457099964125, 17229.213922902894, 9368487.81762572]","[0.007278425904137725, 5105.29154343876, 10181650.499156065]","[0.007329371652109201, 5043.294486756984, 9533842.498402491]","[0.007710007286315993, 4777.319319999769, 10230764.675163426]","[0.010859038593635767, 17520.35049781034, 9358940.618510414]","[0.012141371793001106, 17901.687531105945, 8512654.974502731]",,,,,,,,,,,,
"[0.013052697852165847, 19496.0381085451, 8054414.181473628]","[0.007134368018216296, 4006.6420627805032, 10668618.340267763]","[0.007169715405529827, 3978.6557049393937, 10376790.597173776]","[0.007878590777241254, 5035.497881489642, 9532975.889591755]","[0.0120041415299124, 17525.181896192757, 8952548.194138968]","[0.006845374755884912, 5403.405496532687, 11467996.921074787]","[0.01265190985250361, 17285.60514397492, 9146109.048864959]","[0.012007127218841214, 17283.582820553092, 9164978.705793167]","[0.011727757560999528, 17283.58484599431, 9164801.529515803]","[0.01255814554394917, 20279.039791198393, 7859695.344265073]","[0.007061465734128318, 6763.202272298636, 11119254.276756303]","[0.007060690480237196, 6763.202766443306, 11119088.621087722]","[0.0070188030398185474, 6792.704627666434, 11397789.347076595]","[0.006842227713628969, 6823.514840080905, 10658921.130357917]","[0.014972056983019162, 17211.675247843494, 9131049.645698067]","[0.01360457099964125, 17229.213922902894, 9368487.81762572]","[0.007278425904137725, 5105.29154343876, 10181650.499156065]","[0.007329371652109201, 5043.294486756984, 9533842.498402491]","[0.007710007286315993, 4777.319319999769, 10230764.675163426]","[0.010859038593635767, 17520.35049781034, 9358940.618510414]","[0.012141371793001106, 17901.687531105945, 8512654.974502731]",,,,,,,,,,,,
"[0.013052697852165847, 19496.0381085451, 8054414.181473628]","[0.007134368018216296, 4006.6420627805032, 10668618.340267763]","[0.007169715405529827, 3978.6557049393937, 10376790.597173776]","[0.007878590777241254, 5035.497881489642, 9532975.889591755]","[0.0120041415299124, 17525.181896192757, 8952548.194138968]","[0.006845374755884912, 5403.405496532687, 11467996.921074787]","[0.01265190985250361, 17285.60514397492, 9146109.048864959]","[0.012007127218841214, 17283.582820553092, 9164978.705793167]","[0.011727757560999528, 17283.58484599431, 9164801.529515803]","[0.01255814554394917, 20279.039791198393, 7859695.344265073]","[0.007061465734128318, 6763.202272298636, 11119254.276756303]","[0.007060690480237196, 6763.202766443306, 11119088.621087722]","[0.0070188030398185474, 6792.704627666434, 11397789.347076595]","[0.006842227713628969, 6823.514840080905, 10658921.130357917]","[0.014972056983019162, 17211.675247843494, 9131049.645698067]","[0.01360457099964125, 17229.213922902894, 9368487.81762572]","[0.007278425904137725, 5105.29154343876, 10181650.499156065]","[0.007329371652109201, 5043.294486756984, 9533842.498402491]","[0.007710007286315993, 4777.319319999769, 10230764.675163426]","[0.010859038593635767, 17520.35049781034, 9358940.618510414]","[0.012141371793001106, 17901.687531105945, 8512654.974502731]",,,,,,,,,,,,
"[0.013052697852165847, 19496.0381085451, 8054414.181473628]","[0.007134368018216296, 4006.6420627805032, 10668618.340267763]","[0.007169715405529827, 3978.6557049393937, 10376790.597173776]","[0.007878590777241254, 5035.497881489642, 9532975.889591755]","[0.0120041415299124, 17525.181896192757, 8952548.194138968]","[0.006845374755884912, 5403.405496532687, 11467996.921074787]","[0.01265190985250361, 17285.60514397492, 9146109.048864959]","[0.012007127218841214, 17283.582820553092, 9164978.705793167]","[0.011727757560999528, 17283.58484599431, 9164801.529515803]","[0.01255814554394917, 20279.039791198393, 7859695.344265073]","[0.007061465734128318, 6763.202272298636, 11119254.276756303]","[0.007060690480237196, 6763.202766443306, 11119088.621087722]","[0.0070188030398185474, 6792.704627666434, 11397789.347076595]","[0.006842227713628969, 6823.514840080905, 10658921.130357917]","[0.014972056983019162, 17211.675247843494, 9131049.645698067]","[0.01360457099964125, 17229.213922902894, 9368487.81762572]","[0.007278425904137725, 5105.29154343876, 10181650.499156065]","[0.007329371652109201, 5043.294486756984, 9533842.498402491]","[0.007710007286315993, 4777.319319999769, 10230764.675163426]","[0.010859038593635767, 17520.35049781034, 9358940.618510414]","[0.012141371793001106, 17901.687531105945, 8512654.974502731]",,,,,,,,,,,,
"[0.013052697852165847, 19496.0381085451, 8054414.181473628]","[0.007134368018216296, 4006.6420627805032, 10668618.340267763]","[0.007169715405529827, 3978.6557049393937, 10376790.597173776]","[0.007878590777241254, 5035.497881489642, 9532975.889591755]","[0.0120041415299124, 17525.181896192757, 8952548.194138968]","[0.006845374755884912, 5403.405496532687, 11467996.921074787]","[0.01265190985250361, 17285.60514397492, 9146109.048864959]","[0.012007127218841214, 17283.582820553092, 9164978.705793167]","[0.011727757560999528, 17283.58484599431, 9164801.529515803]","[0.01255814554394917, 20279.039791198393, 7859695.344265073]","[0.007061465734128318, 6763.202272298636, 11119254.276756303]","[0.007060690480237196, 6763.202766443306, 11119088.621087722]","[0.0070188030398185474, 6792.704627666434, 11397789.347076595]","[0.006842227713628969, 6823.514840080905, 10658921.130357917]","[0.014972056983019162, 17211.675247843494, 9131049.645698067]","[0.01360457099964125, 17229.213922902894, 9368487.81762572]","[0.007278425904137725, 5105.29154343876, 10181650.499156065]","[0.007329371652109201, 5043.294486756984, 9533842.498402491]","[0.007710007286315993, 4777.319319999769, 10230764.675163426]","[0.010859038593635767, 17520.35049781034, 9358940.618510414]","[0.012141371793001106, 17901.687531105945, 8512654.974502731]",,,,,,,,,,,,
"[0.013052697852165847, 19496.0381085451, 8054414.181473628]","[0.007134368018216296, 4006.6420627805032, 10668618.340267763]","[0.007169715405529827, 3978.6557049393937, 10376790.597173776]","[0.007878590777241254, 5035.497881489642, 9532975.889591755]","[0.0120041415299124, 17525.181896192757, 8952548.194138968]","[0.006845374755884912, 5403.405496532687, 11467996.921074787]","[0.01265190985250361, 17285.60514397492, 9146109.048864959]","[0.012007127218841214, 17283.582820553092, 9164978.705793167]","[0.011727757560999528, 17283.58484599431, 9164801.529515803]","[0.01255814554394917, 20279.039791198393, 7859695.344265073]","[0.007061465734128318, 6763.202272298636, 11119254.276756303]","[0.007060690480237196, 6763.202766443306, 11119088.621087722]","[0.0070188030398185474, 6792.704627666434, 11397789.347076595]","[0.006842227713628969, 6823.514840080905, 10658921.130357917]","[0.014972056983019162, 17211.675247843494, 9131049.645698067]","[0.01360457099964125, 17229.213922902894, 9368487.81762572]","[0.007278425904137725, 5105.29154343876, 10181650.499156065]","[0.007329371652109201, 5043.294486756984, 9533842.498402491]","[0.007710007286315993, 4777.319319999769, 10230764.675163426]","[0.010859038593635767, 17520.35049781034, 9358940.618510414]","[0.012141371793001106, 17901.687531105945, 8512654.974502731]",,,,,,,,,,,,
"[0.013052697852165847, 19496.0381085451, 8054414.181473628]","[0.007134368018216296, 4006.6420627805032, 10668618.340267763]","[0.007169715405529827, 3978.6557049393937, 10376790.597173776]","[0.007878590777241254, 5035.497881489642, 9532975.889591755]","[0.0120041415299124, 17525.181896192757, 8952548.194138968]","[0.006845374755884912, 5403.405496532687, 11467996.921074787]","[0.01265190985250361, 17285.60514397492, 9146109.048864959]","[0.012007127218841214, 17283.582820553092, 9164978.705793167]","[0.011727757560999528, 17283.58484599431, 9164801.529515803]","[0.01255814554394917, 20279.039791198393, 7859695.344265073]","[0.007061465734128318, 6763.202272298636, 11119254.276756303]","[0.007060690480237196, 6763.202766443306, 11119088.621087722]","[0.0070188030398185474, 6792.704627666434, 11397789.347076595]","[0.006842227713628969, 6823.514840080905, 10658921.130357917]","[0.014972056983019162, 17211.675247843494, 9131049.645698067]","[0.01360457099964125, 17229.213922902894, 9368487.81762572]","[0.007278425904137725, 5105.29154343876, 10181650.499156065]","[0.007329371652109201, 5043.294486756984, 9533842.498402491]","[0.007710007286315993, 4777.319319999769, 10230764.675163426]","[0.010859038593635767, 17520.35049781034, 9358940.618510414]","[0.012141371793001106, 17901.687531105945, 8512654.974502731]",,,,,,,,,,,,
"[0.013052697852165847, 19496.0381085451, 8054414.181473628]","[0.007134368018216296, 4006.6420627805032, 10668618.340267763]","[0.007169715405529827, 3978.6557049393937, 10376790.597173776]","[0.007878590777241254, 5035.497881489642, 9532975.889591755]","[0.0120041415299124, 17525.181896192757, 8952548.194138968]","[0.006845374755884912, 5403.405496532687, 11467996.921074787]","[0.01265190985250361, 17285.60514397492, 9146109.048864959]","[0.012007127218841214, 17283.582820553092, 9164978.705793167]","[0.011727757560999528, 17283.58484599431, 9164801.529515803]","[0.01255814554394917, 20279.039791198393, 7859695.344265073]","[0.007061465734128318, 6763.202272298636, 11119254.276756303]","[0.007060690480237196, 6763.202766443306, 11119088.621087722]","[0.0070188030398185474, 6792.704627666434, 11397789.347076595]","[0.006842227713628969, 6823.514840080905, 10658921.130357917]","[0.014972056983019162, 17211.675247843494, 9131049.645698067]","[0.01360457099964125, 17229.213922902894, 9368487.81762572]","[0.007278425904137725, 5105.29154343876, 10181650.499156065]","[0.007329371652109201, 5043.294486756984, 9533842.498402491]","[0.007710007286315993, 4777.319319999769, 10230764.675163426]","[0.010859038593635767, 17520.35049781034, 9358940.618510414]","[0.012141371793001106, 17901.687531105945, 8512654.974502731]",,,,,,,,,,,,
"[0.013052697852165847, 19496.0381085451, 8054414.181473628]","[0.007134368018216296, 4006.6420627805032, 10668618.340267763]","[0.007169715405529827, 3978.6557049393937, 10376790.597173776]","[0.007878590777241254, 5035.497881489642, 9532975.889591755]","[0.0120041415299124, 17525.181896192757, 8952548.194138968]","[0.006845374755884912, 5403.405496532687, 11467996.921074787]","[0.01265190985250361, 17285.60514397492, 9146109.048864959]","[0.012007127218841214, 17283.582820553092, 9164978.705793167]","[0.011727757560999528, 17283.58484599431, 9164801.529515803]","[0.01255814554394917, 20279.039791198393, 7859695.344265073]","[0.007061465734128318, 6763.202272298636, 11119254.276756303]","[0.007060690480237196, 6763.202766443306, 11119088.621087722]","[0.0070188030398185474, 6792.704627666434, 11397789.347076595]","[0.006842227713628969, 6823.514840080905, 10658921.130357917]","[0.014972056983019162, 17211.675247843494, 9131049.645698067]","[0.01360457099964125, 17229.213922902894, 9368487.81762572]","[0.007278425904137725, 5105.29154343876, 10181650.499156065]","[0.007329371652109201, 5043.294486756984, 9533842.498402491]","[0.007710007286315993, 4777.319319999769, 10230764.675163426]","[0.010859038593635767, 17520.35049781034, 9358940.618510414]","[0.012141371793001106, 17901.687531105945, 8512654.974502731]",,,,,,,,,,,,
"[0.013052697852165847, 19496.0381085451, 8054414.181473628]","[0.007134368018216296, 4006.6420627805032, 10668618.340267763]","[0.007169715405529827, 3978.6557049393937, 10376790.597173776]","[0.007878590777241254, 5035.497881489642, 9532975.889591755]","[0.0120041415299124, 17525.181896192757, 8952548.194138968]","[0.006845374755884912, 5403.405496532687, 11467996.921074787]","[0.01265190985250361, 17285.60514397492, 9146109.048864959]","[0.012007127218841214, 17283.582820553092, 9164978.705793167]","[0.011727757560999528, 17283.58484599431, 9164801.529515803]","[0.01255814554394917, 20279.039791198393, 7859695.344265073]","[0.007061465734128318, 6763.202272298636, 11119254.276756303]","[0.007060690480237196, 6763.202766443306, 11119088.621087722]","[0.0070188030398185474, 6792.704627666434, 11397789.347076595]","[0.006842227713628969, 6823.514840080905, 10658921.130357917]","[0.014972056983019162, 17211.675247843494, 9131049.645698067]","[0.01360457099964125, 17229.213922902894, 9368487.81762572]","[0.007278425904137725, 5105.29154343876, 10181650.499156065]","[0.007329371652109201, 5043.294486756984, 9533842.498402491]","[0.007710007286315993, 4777.319319999769, 10230764.675163426]","[0.010859038593635767, 17520.35049781034, 9358940.618510414]","[0.012141371793001106, 17901.687531105945, 8512654.974502731]",,,,,,,,,,,,
"[0.013052697852165847, 19496.0381085451, 8054414.181473628]","[0.007134368018216296, 4006.6420627805032, 10668618.340267763]","[0.007169715405529827, 3978.6557049393937, 10376790.597173776]","[0.007878590777241254, 5035.497881489642, 9532975.889591755]","[0.0120041415299124, 17525.181896192757, 8952548.194138968]","[0.006845374755884912, 5403.405496532687, 11467996.921074787]","[0.01265190985250361, 17285.60514397492, 9146109.048864959]","[0.012007127218841214, 17283.582820553092, 9164978.705793167]","[0.011727757560999528, 17283.58484599431, 9164801.529515803]","[0.01255814554394917, 20279.039791198393, 7859695.344265073]","[0.007061465734128318, 6763.202272298636, 11119254.276756303]","[0.007060690480237196, 6763.202766443306, 11119088.621087722]","[0.0070188030398185474, 6792.704627666434, 11397789.347076595]","[0.006842227713628969, 6823.514840080905, 10658921.130357917]","[0.014972056983019162, 17211.675247843494, 9131049.645698067]","[0.01360457099964125, 17229.213922902894, 9368487.81762572]","[0.007278425904137725, 5105.29154343876, 10181650.499156065]","[0.007329371652109201, 5043.294486756984, 9533842.498402491]","[0.007710007286315993, 4777.319319999769, 10230764.675163426]","[0.010859038593635767, 17520.35049781034, 9358940.618510414]","[0.012141371793001106, 17901.687531105945, 8512654.974502731]",,,,,,,,,,,,
"[0.013052697852165847, 19496.0381085451, 8054414.181473628]","[0.007134368018216296, 4006.6420627805032, 10668618.340267763]","[0.007169715405529827, 3978.6557049393937, 10376790.597173776]","[0.007878590777241254, 5035.497881489642, 9532975.889591755]","[0.0120041415299124, 17525.181896192757, 8952548.194138968]","[0.006845374755884912, 5403.405496532687, 11467996.921074787]","[0.01265190985250361, 17285.60514397492, 9146109.048864959]","[0.012007127218841214, 17283.582820553092, 9164978.705793167]","[0.011727757560999528, 17283.58484599431, 9164801.529515803]","[0.01255814554394917, 20279.039791198393, 7859695.344265073]","[0.007061465734128318, 6763.202272298636, 11119254.276756303]","[0.007060690480237196, 6763.202766443306, 11119088.621087722]","[0.0070188030398185474, 6792.704627666434, 11397789.347076595]","[0.006842227713628969, 6823.514840080905, 10658921.130357917]","[0.014972056983019162, 17211.675247843494, 9131049.645698067]","[0.01360457099964125, 17229.213922902894, 9368487.81762572]","[0.007278425904137725, 5105.29154343876, 10181650.499156065]","[0.007329371652109201, 5043.294486756984, 9533842.498402491]","[0.007710007286315993, 4777.319319999769, 10230764.675163426]","[0.010859038593635767, 17520.35049781034, 9358940.618510414]","[0.012141371793001106, 17901.687531105945, 8512654.974502731]",,,,,,,,,,,,
"[0.013052697852165847, 19496.0381085451, 8054414.181473628]","[0.007134368018216296, 4006.6420627805032, 10668618.340267763]","[0.007169715405529827, 3978.6557049393937, 10376790.597173776]","[0.007878590777241254, 5035.497881489642, 9532975.889591755]","[0.0120041415299124, 17525.181896192757, 8952548.194138968]","[0.006845374755884912, 5403.405496532687, 11467996.921074787]","[0.01265190985250361, 17285.60514397492, 9146109.048864959]","[0.012007127218841214, 17283.582820553092, 9164978.705793167]","[0.011727757560999528, 17283.58484599431, 9164801.529515803]","[0.01255814554394917, 20279.039791198393, 7859695.344265073]","[0.007061465734128318, 6763.202272298636, 11119254.276756303]","[0.007060690480237196, 6763.202766443306, 11119088.621087722]","[0.0070188030398185474, 6792.704627666434, 11397789.347076595]","[0.006842227713628969, 6823.514840080905, 10658921.130357917]","[0.014972056983019162, 17211.675247843494, 9131049.645698067]","[0.01360457099964125, 17229.213922902894, 9368487.81762572]","[0.007278425904137725, 5105.29154343876, 10181650.499156065]","[0.007329371652109201, 5043.294486756984, 9533842.498402491]","[0.007710007286315993, 4777.319319999769, 10230764.675163426]","[0.010859038593635767, 17520.35049781034, 9358940.618510414]","[0.012141371793001106, 17901.687531105945, 8512654.974502731]","[0.013384521382336891, 17209.97706655211, 9418212.498829039]",,,,,,,,,,,
